Personnel,Label_ID,Plant_sample_ID,Culture_Label_ID,Culture_colony_ID,Date,Protocol_used,Notes
EmmaG,EUSF0309,,ZUSF00635,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0310,,ZUSF00200,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0311,,ZUSF00554,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0312,,ZUSF00638,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0313,,ZUSF00579,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0314,,ZUSF00627,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0315,,ZUSF00466,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0316,,ZUSF00568,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0317,,ZUSF00182,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0318,,ZUSF00189,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0319,,ZUSF00596,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0320,,ZUSF00580,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0321,,ZUSF00538,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0322,,ZUSF00183,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0323,,ZUSF00633,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF0324,,ZUSF00490,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0325,,ZUSF00351,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0326,,ZUSF00159,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0327,,ZUSF00588,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0328,,ZUSF00501,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0329,,ZUSF00503,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0330,,ZUSF00179,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0331,,ZUSF00403,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0332,,ZUSF00465,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0333,,ZUSF00210,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0334,,ZUSF00358,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0335,,ZUSF00168,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0336,,ZUSF00218,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0337,,ZUSF00479,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0338,,ZUSF00191,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0339,,ZUSF00620,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0340,,ZUSF00259,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0341,,ZUSF00542,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0342,,ZUSF00329,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0343,,ZUSF00277,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0344,,ZUSF00559,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0345,,ZUSF00364,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0346,,ZUSF00402,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0347,,ZUSF00337,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0348,,ZUSF00396,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0349,,ZUSF00452,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0350,,ZUSF00406,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0351,,ZUSF00517,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0352,,ZUSF00537,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0353,,ZUSF00194,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0354,,ZUSF00467,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0355,,ZUSF00317,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0356,,ZUSF00436,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0357,,ZUSF00536,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0358,,ZUSF00347,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0359,,ZUSF00315,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0360,,ZUSF00307,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0361,,ZUSF00163,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0362,,ZUSF00531,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0363,,ZUSF00540,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0364,,ZUSF00349,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF0365,,ZUSF00491,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0366,,ZUSF00231,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0367,,ZUSF00440,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0368,,ZUSF00535,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0369,,ZUSF00339,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0370,,ZUSF00286,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0371,,ZUSF00555,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0372,,ZUSF00432,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0373,,ZUSF00500,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0374,,ZUSF00646,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0375,,ZUSF00399,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0376,,ZUSF00246,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0377,,ZUSF00223,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0378,,ZUSF00478,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0379,,ZUSF00496,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0380,,ZUSF00615,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0381,,ZUSF00519,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0382,,ZUSF00214,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0383,,ZUSF00483,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0384,,ZUSF00212,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0385,,ZUSF00647,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0386,,ZUSF00437,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0387,,ZUSF00546,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0388,,ZUSF00252,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0389,,ZUSF00196,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0390,,ZUSF00512,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0391,,ZUSF00447,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0392,,ZUSF00257,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0393,,ZUSF00585,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0394,,ZUSF00525,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0395,,ZUSF00536,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0396,,ZUSF00320,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0397,,ZUSF00205,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0398,,ZUSF00539,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0399,,ZUSF00469,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0400,,ZUSF00515,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0401,,ZUSF00365,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0402,,ZUSF00411,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0403,,ZUSF00621,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0404,,ZUSF00624,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0405,,ZUSF00444,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF0406,,ZUSF00681,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0407,,ZUSF00281,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0408,,ZUSF00322,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0409,,ZUSF00463,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0410,,ZUSF00526,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0411,,ZUSF00619,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0412,,ZUSF00505,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0413,,ZUSF00305,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0414,,ZUSF00473,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0415,,ZUSF00181,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0416,,ZUSF00487,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0417,,ZUSF00511,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0418,,ZUSF00642,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0419,,ZUSF00208,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0420,,ZUSF00394,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0421,,ZUSF00184,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0422,,ZUSF00448,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0423,,ZUSF00528,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0424,,ZUSF00421,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0425,,ZUSF00445,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0426,,ZUSF00221,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0427,,ZUSF00595,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0428,,ZUSF00226,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0429,,ZUSF00401,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0430,,ZUSF00589,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0431,,ZUSF00190,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0432,,ZUSF00553,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0433,,ZUSF00203,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0434,,ZUSF00381,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0435,,ZUSF00389,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0436,,ZUSF00392,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0437,,ZUSF00430,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0438,,ZUSF00318,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0439,,ZUSF00599,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0440,,ZUSF00608,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0441,,ZUSF00420,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0442,,ZUSF00405,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0443,,ZUSF00400,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0444,,ZUSF00459,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0445,,ZUSF00472,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0446,,ZUSF00623,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF0447,,ZUSF00327,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0448,,ZUSF00569,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0449,,ZUSF00708,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0450,,ZUSF00709,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0451,,ZUSF00706,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0452,,ZUSF00707,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0453,,ZUSF00507,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0454,,ZUSF00233,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0455,,ZUSF00377,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0456,,ZUSF00449,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0457,,ZUSF00344,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0458,,ZUSF00565,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0459,,ZUSF00408,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0460,,ZUSF00434,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0461,,ZUSF00439,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0462,,ZUSF00202,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0463,,ZUSF00384,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0464,,ZUSF00285,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0465,,ZUSF00417,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0466,,ZUSF00222,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0467,,ZUSF00477,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0468,,ZUSF00301,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0469,,ZUSF00262,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0470,,ZUSF00290,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0471,,ZUSF00369,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0472,,ZUSF00443,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF0473,,ZUSF00262,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0474,,ZUSF00255,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0475,,ZUSF00238,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0476,,ZUSF00217,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0477,,ZUSF00303,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0478,,ZUSF00375,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0479,,ZUSF00598,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0480,,ZUSF00236,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0481,,ZUSF00379,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0482,,ZUSF00398,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0483,,ZUSF00425,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0484,,ZUSF00284,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0485,,ZUSF00332,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0486,,ZUSF00458,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0487,,ZUSF00457,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0488,,ZUSF00470,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0489,,ZUSF00628,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0490,,ZUSF00632,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0491,,ZUSF00225,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0492,,ZUSF00219,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0493,,ZUSF00435,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0494,,ZUSF00177,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0495,,ZUSF00499,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0496,,ZUSF00611,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0497,,ZUSF00288,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0498,,ZUSF00558,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0499,,ZUSF00166,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0500,,ZUSF00446,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0501,,ZUSF00527,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0502,,ZUSF00570,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0503,,ZUSF00556,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0504,,ZUSF00361,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0505,,ZUSF00207,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0506,,ZUSF00485,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0507,,ZUSF00198,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0508,,ZUSF00395,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0509,,ZUSF00489,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0510,,ZUSF00282,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0511,,ZUSF00161,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0512,,ZUSF00175,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF0513,,ZUSF00710,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0514,,ZUSF00712,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0515,,ZUSF00713,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0516,,ZUSF00714,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0517,,ZUSF00716,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0518,,ZUSF00717,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0519,,ZUSF00718,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0520,,ZUSF00721,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0521,,ZUSF00722,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0522,,ZUSF00724,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0523,,ZUSF00725,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0524,,ZUSF00726,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0525,,ZUSF00727,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF0526,,ZUSF00728,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0527,,ZUSF00729,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0528,,ZUSF00780,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0529,,ZUSF00732,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0530,,ZUSF00733,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0531,,ZUSF00736,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0532,,ZUSF00737,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0533,,ZUSF00738,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0534,,ZUSF00740,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0535,,ZUSF00741,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0536,,ZUSF00744,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0537,,ZUSF00745,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0538,,ZUSF00746,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0539,,ZUSF00747,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0540,,ZUSF00748,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0541,,ZUSF00749,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0542,,ZUSF00750,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0543,,ZUSF00751,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0544,,ZUSF00752,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0545,,ZUSF00753,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0546,,ZUSF00754,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0547,,ZUSF00755,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0548,,ZUSF00756,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0549,,ZUSF00757,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0550,,ZUSF00759,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0551,,ZUSF00760,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0552,,ZUSF00761,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0553,,ZUSF00762,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0554,,ZUSF00763,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0555,,ZUSF00764,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0556,,ZUSF00765,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0557,,ZUSF00766,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0558,,ZUSF00767,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0559,,ZUSF00768,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0560,,ZUSF00769,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0561,,ZUSF00770,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0562,,ZUSF00771,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0563,,ZUSF00772,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0564,,ZUSF00773,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0565,,ZUSF00775,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0566,,ZUSF00776,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0567,,ZUSF00777,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0568,,ZUSF00778,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0569,,ZUSF00779,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0570,,ZUSF00781,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0571,,ZUSF00782,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0572,,ZUSF00783,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0573,,ZUSF00784,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0574,,ZUSF00785,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0575,,ZUSF00786,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0576,,ZUSF00787,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0577,,ZUSF00788,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0578,,ZUSF00789,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0579,,ZUSF00790,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0580,,ZUSF00791,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0581,,ZUSF00792,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0582,,ZUSF00793,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0583,,ZUSF0079,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0584,,ZUSF00795,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0585,,ZUSF00796,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0586,,ZUSF00797,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0587,,ZUSF00798,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0588,,ZUSF00799,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0589,,ZUSF00800,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF0590,,ZUSF00801,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0591,,ZUSF00802,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0592,,ZUSF00803,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0593,,ZUSF00804,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0594,,ZUSF00805,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0595,,ZUSF00806,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0596,,ZUSF00807,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0597,,ZUSF00808,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0598,,ZUSF00809,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0599,,ZUSF00810,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0600,,ZUSF00811,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0601,,ZUSF00812,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0602,,ZUSF00813,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0603,,ZUSF00814,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0604,,ZUSF00815,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0605,,ZUSF00816,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0606,,ZUSF00817,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0607,,ZUSF00818,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0608,,ZUSF00819,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0609,,ZUSF00820,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0610,,ZUSF00823,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0611,,ZUSF00824,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0612,,ZUSF00825,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0613,,ZUSF00826,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF0614,,ZUSF00827,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF0615,,ZUSF00828,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF0616,,ZUSF00829,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF0617,,ZUSF00830,,2017-11-25,Tissue Extract-N-Amp,
