Personnel,Label_ID,Plant_sample_ID,Culture_Label_ID,Culture_colony_ID,Date,Protocol_used,Notes
EmmaG,EUSF00309,,ZUSF00635,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00310,,ZUSF00200,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00311,,ZUSF00554,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00312,,ZUSF00638,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00313,,ZUSF00579,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00314,,ZUSF00627,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00315,,ZUSF00466,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00316,,ZUSF00568,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00317,,ZUSF00182,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00318,,ZUSF00189,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00319,,ZUSF00596,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00320,,ZUSF00580,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00321,,ZUSF00538,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00322,,ZUSF00183,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00323,,ZUSF00633,,2017-07-25,Tissue Extract-N-Amp,
EmmaG,EUSF00324,,ZUSF00490,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00325,,ZUSF00351,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00326,,ZUSF00159,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00327,,ZUSF00588,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00328,,ZUSF00501,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00329,,ZUSF00503,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00330,,ZUSF00179,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00331,,ZUSF00403,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00332,,ZUSF00465,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00333,,ZUSF00210,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00334,,ZUSF00358,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00335,,ZUSF00168,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00336,,ZUSF00218,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00337,,ZUSF00479,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00338,,ZUSF00191,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00339,,ZUSF00620,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00340,,ZUSF00259,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00341,,ZUSF00542,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00342,,ZUSF00329,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00343,,ZUSF00277,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00344,,ZUSF00559,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00345,,ZUSF00364,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00346,,ZUSF00402,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00347,,ZUSF00337,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00348,,ZUSF00396,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00349,,ZUSF00452,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00350,,ZUSF00406,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00351,,ZUSF00517,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00352,,ZUSF00537,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00353,,ZUSF00194,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00354,,ZUSF00467,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00355,,ZUSF00317,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00356,,ZUSF00436,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00357,,ZUSF00536,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00358,,ZUSF00347,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00359,,ZUSF00315,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00360,,ZUSF00307,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00361,,ZUSF00163,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00362,,ZUSF00531,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00363,,ZUSF00540,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00364,,ZUSF00349,,2017-07-26,Tissue Extract-N-Amp,
EmmaG,EUSF00365,,ZUSF00491,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00366,,ZUSF00231,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00367,,ZUSF00440,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00368,,ZUSF00535,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00369,,ZUSF00339,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00370,,ZUSF00286,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00371,,ZUSF00555,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00372,,ZUSF00432,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00373,,ZUSF00500,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00374,,ZUSF00646,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00375,,ZUSF00399,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00376,,ZUSF00246,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00377,,ZUSF00223,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00378,,ZUSF00478,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00379,,ZUSF00496,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00380,,ZUSF00615,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00381,,ZUSF00519,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00382,,ZUSF00214,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00383,,ZUSF00483,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00384,,ZUSF00212,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00385,,ZUSF00647,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00386,,ZUSF00437,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00387,,ZUSF00546,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00388,,ZUSF00252,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00389,,ZUSF00196,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00390,,ZUSF00512,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00391,,ZUSF00447,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00392,,ZUSF00257,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00393,,ZUSF00585,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00394,,ZUSF00525,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00395,,ZUSF00536,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00396,,ZUSF00320,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00397,,ZUSF00205,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00398,,ZUSF00539,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00399,,ZUSF00469,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00400,,ZUSF00515,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00401,,ZUSF00365,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00402,,ZUSF00411,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00403,,ZUSF00621,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00404,,ZUSF00624,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00405,,ZUSF00444,,2017-07-27,Tissue Extract-N-Amp,
EmmaG,EUSF00406,,ZUSF00681,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00407,,ZUSF00281,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00408,,ZUSF00322,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00409,,ZUSF00463,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00410,,ZUSF00526,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00411,,ZUSF00619,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00412,,ZUSF00505,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00413,,ZUSF00305,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00414,,ZUSF00473,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00415,,ZUSF00181,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00416,,ZUSF00487,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00417,,ZUSF00511,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00418,,ZUSF00642,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00419,,ZUSF00208,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00420,,ZUSF00394,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00421,,ZUSF00184,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00422,,ZUSF00448,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00423,,ZUSF00528,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00424,,ZUSF00421,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00425,,ZUSF00445,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00426,,ZUSF00221,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00427,,ZUSF00595,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00428,,ZUSF00226,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00429,,ZUSF00401,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00430,,ZUSF00589,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00431,,ZUSF00190,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00432,,ZUSF00553,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00433,,ZUSF00203,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00434,,ZUSF00381,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00435,,ZUSF00389,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00436,,ZUSF00392,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00437,,ZUSF00430,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00438,,ZUSF00318,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00439,,ZUSF00599,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00440,,ZUSF00608,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00441,,ZUSF00420,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00442,,ZUSF00405,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00443,,ZUSF00400,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00444,,ZUSF00459,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00445,,ZUSF00472,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00446,,ZUSF00623,,2017-07-28,Tissue Extract-N-Amp,
EmmaG,EUSF00447,,ZUSF00327,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00448,,ZUSF00569,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00449,,ZUSF00708,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00450,,ZUSF00709,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00451,,ZUSF00706,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00452,,ZUSF00707,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00453,,ZUSF00507,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00454,,ZUSF00233,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00455,,ZUSF00377,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00456,,ZUSF00449,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00457,,ZUSF00344,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00458,,ZUSF00565,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00459,,ZUSF00408,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00460,,ZUSF00434,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00461,,ZUSF00439,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00462,,ZUSF00202,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00463,,ZUSF00384,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00464,,ZUSF00285,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00465,,ZUSF00417,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00466,,ZUSF00222,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00467,,ZUSF00477,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00468,,ZUSF00301,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00469,,ZUSF00262,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00470,,ZUSF00290,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00471,,ZUSF00369,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00472,,ZUSF00443,,2017-07-31,Tissue Extract-N-Amp,
EmmaG,EUSF00473,,ZUSF00262,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00474,,ZUSF00255,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00475,,ZUSF00238,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00476,,ZUSF00217,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00477,,ZUSF00303,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00478,,ZUSF00375,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00479,,ZUSF00598,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00480,,ZUSF00236,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00481,,ZUSF00379,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00482,,ZUSF00398,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00483,,ZUSF00425,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00484,,ZUSF00284,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00485,,ZUSF00332,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00486,,ZUSF00458,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00487,,ZUSF00457,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00488,,ZUSF00470,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00489,,ZUSF00628,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00490,,ZUSF00632,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00491,,ZUSF00225,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00492,,ZUSF00219,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00493,,ZUSF00435,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00494,,ZUSF00177,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00495,,ZUSF00499,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00496,,ZUSF00611,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00497,,ZUSF00288,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00498,,ZUSF00558,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00499,,ZUSF00166,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00500,,ZUSF00446,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00501,,ZUSF00527,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00502,,ZUSF00570,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00503,,ZUSF00556,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00504,,ZUSF00361,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00505,,ZUSF00207,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00506,,ZUSF00485,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00507,,ZUSF00198,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00508,,ZUSF00395,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00509,,ZUSF00489,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00510,,ZUSF00282,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00511,,ZUSF00161,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00512,,ZUSF00175,,2017-08-02,Tissue Extract-N-Amp,
EmmaG,EUSF00513,,ZUSF00710,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00514,,ZUSF00712,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00515,,ZUSF00713,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00516,,ZUSF00714,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00517,,ZUSF00716,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00518,,ZUSF00717,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00519,,ZUSF00718,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00520,,ZUSF00721,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00521,,ZUSF00722,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00522,,ZUSF00724,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00523,,ZUSF00725,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00524,,ZUSF00726,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00525,,ZUSF00727,,2017-11-02,Tissue Extract-N-Amp,
EmmaG,EUSF00526,,ZUSF00728,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00527,,ZUSF00729,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00528,,ZUSF00780,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00529,,ZUSF00732,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00530,,ZUSF00733,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00531,,ZUSF00736,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00532,,ZUSF00737,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00533,,ZUSF00738,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00534,,ZUSF00740,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00535,,ZUSF00741,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00536,,ZUSF00744,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00537,,ZUSF00745,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00538,,ZUSF00746,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00539,,ZUSF00747,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00540,,ZUSF00748,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00541,,ZUSF00749,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00542,,ZUSF00750,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00543,,ZUSF00751,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00544,,ZUSF00752,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00545,,ZUSF00753,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00546,,ZUSF00754,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00547,,ZUSF00755,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00548,,ZUSF00756,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00549,,ZUSF00757,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00550,,ZUSF00759,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00551,,ZUSF00760,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00552,,ZUSF00761,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00553,,ZUSF00762,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00554,,ZUSF00763,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00555,,ZUSF00764,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00556,,ZUSF00765,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00557,,ZUSF00766,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00558,,ZUSF00767,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00559,,ZUSF00768,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00560,,ZUSF00769,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00561,,ZUSF00770,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00562,,ZUSF00771,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00563,,ZUSF00772,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00564,,ZUSF00773,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00565,,ZUSF00775,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00566,,ZUSF00776,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00567,,ZUSF00777,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00568,,ZUSF00778,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00569,,ZUSF00779,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00570,,ZUSF00781,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00571,,ZUSF00782,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00572,,ZUSF00783,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00573,,ZUSF00784,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00574,,ZUSF00785,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00575,,ZUSF00786,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00576,,ZUSF00787,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00577,,ZUSF00788,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00578,,ZUSF00789,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00579,,ZUSF00790,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00580,,ZUSF00791,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00581,,ZUSF00792,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00582,,ZUSF00793,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00583,,ZUSF00079,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00584,,ZUSF00795,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00585,,ZUSF00796,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00586,,ZUSF00797,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00587,,ZUSF00798,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00588,,ZUSF00799,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00589,,ZUSF00800,,2017-11-09,Tissue Extract-N-Amp,
EmmaG,EUSF00590,,ZUSF00801,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00591,,ZUSF00802,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00592,,ZUSF00803,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00593,,ZUSF00804,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00594,,ZUSF00805,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00595,,ZUSF00806,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00596,,ZUSF00807,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00597,,ZUSF00808,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00598,,ZUSF00809,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00599,,ZUSF00810,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00600,,ZUSF00811,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00601,,ZUSF00812,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00602,,ZUSF00813,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00603,,ZUSF00814,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00604,,ZUSF00815,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00605,,ZUSF00816,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00606,,ZUSF00817,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00607,,ZUSF00818,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00608,,ZUSF00819,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00609,,ZUSF00820,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00610,,ZUSF00823,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00611,,ZUSF00824,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00612,,ZUSF00825,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00613,,ZUSF00826,,2017-11-19,Tissue Extract-N-Amp,
EmmaG,EUSF00614,,ZUSF00827,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF00615,,ZUSF00828,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF00616,,ZUSF00829,,2017-11-25,Tissue Extract-N-Amp,
EmmaG,EUSF00617,,ZUSF00830,,2017-11-25,Tissue Extract-N-Amp,
